L01 Customer Name (Key)	L01 Branch Key	L01 Document no. Key	Balance
WESTCHESTER MEDICAL CENTER	100310884	3068140075	23.99
WESTCHESTER MEDICAL CENTER	100310884	3068661747	26.07
WESTCHESTER MEDICAL CENTER	100310884	3068819157	859.64
WESTCHESTER MEDICAL CENTER	100310884	3069507033	29.57
WESTCHESTER MEDICAL CENTER	100310884	3069558446	5.77
WESTCHESTER MEDICAL CENTER	100310885	0803063145	6.93
WESTCHESTER MEDICAL CENTER	100310885	0803112393	10.48
WESTCHESTER MEDICAL CENTER	100310885	0803160707	19.64
WESTCHESTER MEDICAL CENTER	100310885	3058177013	430.22
WESTCHESTER MEDICAL CENTER	100310885	3060004195	135.76
WESTCHESTER MEDICAL CENTER	100310885	3063356540	461.8
WESTCHESTER MEDICAL CENTER	100310885	3063633883	431.46
WESTCHESTER MEDICAL CENTER	100310885	3067208159	146.46
WESTCHESTER MEDICAL CENTER	100310885	3067364464	15.56
WESTCHESTER MEDICAL CENTER	100310885	3068095373	1.55
WESTCHESTER MEDICAL CENTER	100310885	3068856183	58.57
WESTCHESTER MEDICAL CENTER	100310885	3069512912	0.2
WESTCHESTER MEDICAL CENTER	100310886	0803009786	6.41
WESTCHESTER MEDICAL CENTER	100310886	0803063146	27.58
WESTCHESTER MEDICAL CENTER	100310886	0803112394	35.06
WESTCHESTER MEDICAL CENTER	100310886	0803160708	42.69
WESTCHESTER MEDICAL CENTER	100310886	0994915106	4281.77
WESTCHESTER MEDICAL CENTER	100310886	3057204384	921.86
WESTCHESTER MEDICAL CENTER	100310886	3057617389	45.97
WESTCHESTER MEDICAL CENTER	100310886	3057816086	8.72
WESTCHESTER MEDICAL CENTER	100310886	3058159689	23.18
WESTCHESTER MEDICAL CENTER	100310886	3058497201	45.97
WESTCHESTER MEDICAL CENTER	100310886	3058717304	1.55
WESTCHESTER MEDICAL CENTER	100310886	3059127541	4.09
WESTCHESTER MEDICAL CENTER	100310886	3059868604	24.28
WESTCHESTER MEDICAL CENTER	100310886	3060006933	160.04
WESTCHESTER MEDICAL CENTER	100310886	3060275137	2.58
WESTCHESTER MEDICAL CENTER	100310886	3060963960	23.18
WESTCHESTER MEDICAL CENTER	100310886	3061118925	4.97
WESTCHESTER MEDICAL CENTER	100310886	3061170932	77.88
WESTCHESTER MEDICAL CENTER	100310886	3061274037	6.24
WESTCHESTER MEDICAL CENTER	100310886	3061391420	121.55
WESTCHESTER MEDICAL CENTER	100310886	3061966924	67.16
WESTCHESTER MEDICAL CENTER	100310886	3062227146	38.94
WESTCHESTER MEDICAL CENTER	100310886	3062563786	280.76
WESTCHESTER MEDICAL CENTER	100310886	3062652827	53.91
WESTCHESTER MEDICAL CENTER	100310886	3062949852	1.55
WESTCHESTER MEDICAL CENTER	100310886	3063355255	116.82
WESTCHESTER MEDICAL CENTER	100310886	3063643973	21.91
WESTCHESTER MEDICAL CENTER	100310886	3063948819	45.92
WESTCHESTER MEDICAL CENTER	100310886	3063949690	908.84
WESTCHESTER MEDICAL CENTER	100310886	3064635175	12.3
WESTCHESTER MEDICAL CENTER	100310886	3064766532	230.99
WESTCHESTER MEDICAL CENTER	100310886	3065348680	101.87
WESTCHESTER MEDICAL CENTER	100310886	3065755379	56.11
WESTCHESTER MEDICAL CENTER	100310886	3066326356	32.05
WESTCHESTER MEDICAL CENTER	100310886	3066480097	28.22
WESTCHESTER MEDICAL CENTER	100310886	3066751380	86.67
WESTCHESTER MEDICAL CENTER	100310886	3066751381	38.94
WESTCHESTER MEDICAL CENTER	100310886	3067221151	168.37
WESTCHESTER MEDICAL CENTER	100310886	3067794664	134.12
WESTCHESTER MEDICAL CENTER	100310886	3067962366	21.91
WESTCHESTER MEDICAL CENTER	100310886	3068140643	47.98
WESTCHESTER MEDICAL CENTER	100310886	3068233629	49.1
WESTCHESTER MEDICAL CENTER	100310886	3068819659	38.94
WESTCHESTER MEDICAL CENTER	100310886	3069511353	0.2
WESTCHESTER MEDICAL CENTER	100310887	0803063147	20.45
WESTCHESTER MEDICAL CENTER	100310887	0803112395	46.81
WESTCHESTER MEDICAL CENTER	100310887	0803160709	56.86
WESTCHESTER MEDICAL CENTER	100310887	3057766027	185.99
WESTCHESTER MEDICAL CENTER	100310887	3058159691	366.84
WESTCHESTER MEDICAL CENTER	100310887	3059127737	428.9
WESTCHESTER MEDICAL CENTER	100310887	3059829025	122.28
WESTCHESTER MEDICAL CENTER	100310887	3060494018	190.36
WESTCHESTER MEDICAL CENTER	100310887	3060693630	27.25
WESTCHESTER MEDICAL CENTER	100310887	3060973188	859.64
WESTCHESTER MEDICAL CENTER	100310887	3061292409	921.86
WESTCHESTER MEDICAL CENTER	100310887	3061955882	135.76
WESTCHESTER MEDICAL CENTER	100310887	3062520503	44.99
WESTCHESTER MEDICAL CENTER	100310887	3063217038	4.89
WESTCHESTER MEDICAL CENTER	100310887	3063354827	461.8
WESTCHESTER MEDICAL CENTER	100310887	3065335582	431.46
WESTCHESTER MEDICAL CENTER	100310887	3065382138	24.28
WESTCHESTER MEDICAL CENTER	100310887	3065745141	4.89
WESTCHESTER MEDICAL CENTER	100310887	3066042405	72.07
WESTCHESTER MEDICAL CENTER	100310887	3066460099	28.22
WESTCHESTER MEDICAL CENTER	100310887	3067240597	146.46
WESTCHESTER MEDICAL CENTER	100310887	3068087649	596.8
WESTCHESTER MEDICAL CENTER	100310888	0803112396	16.67
WESTCHESTER MEDICAL CENTER	100310888	0803160710	23.7
WESTCHESTER MEDICAL CENTER	100310888	3056222269	0.11
WESTCHESTER MEDICAL CENTER	100310888	3058302487	19.11
WESTCHESTER MEDICAL CENTER	100310888	3059127006	4.09
WESTCHESTER MEDICAL CENTER	100310888	3060002044	564.66
WESTCHESTER MEDICAL CENTER	100310888	3061257432	0.12
WESTCHESTER MEDICAL CENTER	100310888	3061390319	4.85
WESTCHESTER MEDICAL CENTER	100310888	3061955989	26.07
WESTCHESTER MEDICAL CENTER	100310888	3062511660	921.86
WESTCHESTER MEDICAL CENTER	100310888	3062949927	54.42
WESTCHESTER MEDICAL CENTER	100310888	3064642163	9.46
WESTCHESTER MEDICAL CENTER	100310888	3066469865	34.8
WESTCHESTER MEDICAL CENTER	100310888	3066745462	461.8
WESTCHESTER MEDICAL CENTER	100310888	3067203903	146.46
WESTCHESTER MEDICAL CENTER	100310888	3067387652	33.13
WESTCHESTER MEDICAL CENTER	100310888	3068082989	322.7
WESTCHESTER MEDICAL CENTER	100310888	3068808006	161.35
WESTCHESTER MEDICAL CENTER	100310889	0803063148	9.82
WESTCHESTER MEDICAL CENTER	100310889	0803112397	63.74
WESTCHESTER MEDICAL CENTER	100310889	0803160711	89.97
WESTCHESTER MEDICAL CENTER	100310889	3057204873	4.32
WESTCHESTER MEDICAL CENTER	100310889	3057770713	45.23
WESTCHESTER MEDICAL CENTER	100310889	3058167148	12.19
WESTCHESTER MEDICAL CENTER	100310889	3059260967	0.51
WESTCHESTER MEDICAL CENTER	100310889	3059818205	44.13
WESTCHESTER MEDICAL CENTER	100310889	3059865557	24.28
WESTCHESTER MEDICAL CENTER	100310889	3060006901	168.19
WESTCHESTER MEDICAL CENTER	100310889	3060278484	134.9
WESTCHESTER MEDICAL CENTER	100310889	3060496055	2695.32
WESTCHESTER MEDICAL CENTER	100310889	3060496056	0.59
WESTCHESTER MEDICAL CENTER	100310889	3060838650	45.92
WESTCHESTER MEDICAL CENTER	100310889	3061143744	1.27
WESTCHESTER MEDICAL CENTER	100310889	3061273859	1.27
WESTCHESTER MEDICAL CENTER	100310889	3061408478	4.73
WESTCHESTER MEDICAL CENTER	100310889	3061546346	45.92
WESTCHESTER MEDICAL CENTER	100310889	3061831736	3.63
WESTCHESTER MEDICAL CENTER	100310889	3061974102	2643.66
WESTCHESTER MEDICAL CENTER	100310889	3062239445	70.35
WESTCHESTER MEDICAL CENTER	100310889	3063051957	114.09
WESTCHESTER MEDICAL CENTER	100310889	3064774115	23.18
WESTCHESTER MEDICAL CENTER	100310889	3065188479	12.3
WESTCHESTER MEDICAL CENTER	100310889	3065753802	18.44
WESTCHESTER MEDICAL CENTER	100310889	3066753085	16.88
WESTCHESTER MEDICAL CENTER	100310889	3066753086	461.8
WESTCHESTER MEDICAL CENTER	100310889	3066753087	612.27
WESTCHESTER MEDICAL CENTER	100310889	3067369805	3.68
WESTCHESTER MEDICAL CENTER	100310889	3068819571	161.35
WESTCHESTER MEDICAL CENTER	100310889	3069505424	2.82
WESTCHESTER MEDICAL CENTER	100310890	0803112398	10.4
WESTCHESTER MEDICAL CENTER	100310890	3058453421	1.69
WESTCHESTER MEDICAL CENTER	100310890	3058496921	70.35
WESTCHESTER MEDICAL CENTER	100310890	3060011969	135.76
WESTCHESTER MEDICAL CENTER	100310890	3063633984	24.28
WESTCHESTER MEDICAL CENTER	100310890	3064641196	18.36
WESTCHESTER MEDICAL CENTER	100310890	3064677668	9.31
WESTCHESTER MEDICAL CENTER	100310890	3064783300	12.3
WESTCHESTER MEDICAL CENTER	100310890	3064911880	1.32
WESTCHESTER MEDICAL CENTER	100310890	3066047783	216.19
WESTCHESTER MEDICAL CENTER	100310890	3067370421	216.19
WESTCHESTER MEDICAL CENTER	100310890	3067418634	1.38
WESTCHESTER MEDICAL CENTER	100310892	0340947929	-44.99
WESTCHESTER MEDICAL CENTER	100310892	0803063149	8.02
WESTCHESTER MEDICAL CENTER	100310892	0803112399	10.42
WESTCHESTER MEDICAL CENTER	100310892	0803160712	30.61
WESTCHESTER MEDICAL CENTER	100310892	0994862429	4281.77
WESTCHESTER MEDICAL CENTER	100310892	3057204699	56.7
WESTCHESTER MEDICAL CENTER	100310892	3058451595	25.36
WESTCHESTER MEDICAL CENTER	100310892	3059252693	30.58
WESTCHESTER MEDICAL CENTER	100310892	3059868524	24.28
WESTCHESTER MEDICAL CENTER	100310892	3060014357	24.28
WESTCHESTER MEDICAL CENTER	100310892	3060276518	2.58
WESTCHESTER MEDICAL CENTER	100310892	3060494959	5.17
WESTCHESTER MEDICAL CENTER	100310892	3060697994	0.3
WESTCHESTER MEDICAL CENTER	100310892	3060975231	23.18
WESTCHESTER MEDICAL CENTER	100310892	3061392376	0.3
WESTCHESTER MEDICAL CENTER	100310892	3061959089	135.76
WESTCHESTER MEDICAL CENTER	100310892	3062356537	582.89
WESTCHESTER MEDICAL CENTER	100310892	3062520494	44.99
WESTCHESTER MEDICAL CENTER	100310892	3062793489	2.48
WESTCHESTER MEDICAL CENTER	100310892	3063060835	68.57
WESTCHESTER MEDICAL CENTER	100310892	3063268316	1.93
WESTCHESTER MEDICAL CENTER	100310892	3063364908	38.94
WESTCHESTER MEDICAL CENTER	100310892	3063643876	3.56
WESTCHESTER MEDICAL CENTER	100310892	3064093126	0.3
WESTCHESTER MEDICAL CENTER	100310892	3064642379	13.12
WESTCHESTER MEDICAL CENTER	100310892	3064766230	76.25
WESTCHESTER MEDICAL CENTER	100310892	3066469144	28.22
WESTCHESTER MEDICAL CENTER	100310892	3066598390	1.12
WESTCHESTER MEDICAL CENTER	100310892	3067204134	7.55
WESTCHESTER MEDICAL CENTER	100310892	3068140747	3.76
WESTCHESTER MEDICAL CENTER	100310892	3069518344	2.82
WESTCHESTER MEDICAL CENTER	100310892	3069518345	29.57
WESTCHESTER MEDICAL CENTER	100310892	3069558448	6.99
WESTCHESTER MEDICAL CENTER	100310893	0803063150	7.18
WESTCHESTER MEDICAL CENTER	100310893	0803112400	8.85
WESTCHESTER MEDICAL CENTER	100310893	0803160713	5.82
WESTCHESTER MEDICAL CENTER	100310893	3056912125	4.43
WESTCHESTER MEDICAL CENTER	100310893	3058159131	12.19
WESTCHESTER MEDICAL CENTER	100310893	3058496713	45.97
WESTCHESTER MEDICAL CENTER	100310893	3059813305	56.32
WESTCHESTER MEDICAL CENTER	100310893	3060003819	135.76
WESTCHESTER MEDICAL CENTER	100310893	3060494231	12.19
WESTCHESTER MEDICAL CENTER	100310893	3061655749	54.92
WESTCHESTER MEDICAL CENTER	100310893	3061831554	0.3
WESTCHESTER MEDICAL CENTER	100310893	3062239075	12.3
WESTCHESTER MEDICAL CENTER	100310893	3062563803	38.94
WESTCHESTER MEDICAL CENTER	100310893	3063044824	12.3
WESTCHESTER MEDICAL CENTER	100310893	3064056151	0.3
WESTCHESTER MEDICAL CENTER	100310893	3064637980	14.19
WESTCHESTER MEDICAL CENTER	100310893	3069078553	1.6
WESTCHESTER MEDICAL CENTER	100310894	3060006265	135.76
WESTCHESTER MEDICAL CENTER	100310894	3060494181	7.01
WESTCHESTER MEDICAL CENTER	100310894	3060729735	1.96
WESTCHESTER MEDICAL CENTER	100310894	3060828412	0.3
WESTCHESTER MEDICAL CENTER	100310894	3063268902	6.93
WESTCHESTER MEDICAL CENTER	100310894	3064763786	35.2
WESTCHESTER MEDICAL CENTER	100310894	3066315298	3.83
WESTCHESTER MEDICAL CENTER	100310894	3066462751	15.56
WESTCHESTER MEDICAL CENTER	100310894	3066931763	65.13
WESTCHESTER MEDICAL CENTER	100310894	3067375863	15.56
WESTCHESTER MEDICAL CENTER	100310894	3067932690	21.91
WESTCHESTER MEDICAL CENTER	100310896	3057815477	1.33
WESTCHESTER MEDICAL CENTER	100310896	3058301712	1.51
WESTCHESTER MEDICAL CENTER	100310896	3061119402	4.97
WESTCHESTER MEDICAL CENTER	100310896	3062365309	38.94
WESTCHESTER MEDICAL CENTER	100310896	3062564121	38.94
WESTCHESTER MEDICAL CENTER	100310896	3063355039	21.43
WESTCHESTER MEDICAL CENTER	100310897	0803160715	6.56
WESTCHESTER MEDICAL CENTER	100310897	3056492231	0.11
WESTCHESTER MEDICAL CENTER	100310897	3056560179	4.46
WESTCHESTER MEDICAL CENTER	100310897	3058496891	19.11
WESTCHESTER MEDICAL CENTER	100310897	3059865399	56.7
WESTCHESTER MEDICAL CENTER	100310897	3060496809	95.3
WESTCHESTER MEDICAL CENTER	100310897	3062523104	34.8
WESTCHESTER MEDICAL CENTER	100310897	3063044579	24.6
WESTCHESTER MEDICAL CENTER	100310897	3064764522	23.99
WESTCHESTER MEDICAL CENTER	100310897	3066926126	65.13
WESTCHESTER MEDICAL CENTER	100310897	3068140414	47.98
WESTCHESTER MEDICAL CENTER	100310897	3069348203	31.54
WESTCHESTER MEDICAL CENTER	100310898	0340992316	-2.99
WESTCHESTER MEDICAL CENTER	100310898	0340992317	17.16
WESTCHESTER MEDICAL CENTER	100310898	0803112401	5.38
WESTCHESTER MEDICAL CENTER	100310898	0803160716	5.9
WESTCHESTER MEDICAL CENTER	100310898	3057767300	0.12
WESTCHESTER MEDICAL CENTER	100310898	3058146131	15
WESTCHESTER MEDICAL CENTER	100310898	3058285784	19.11
WESTCHESTER MEDICAL CENTER	100310898	3058496239	28.12
WESTCHESTER MEDICAL CENTER	100310898	3059127806	46.36
WESTCHESTER MEDICAL CENTER	100310898	3059813343	17.77
WESTCHESTER MEDICAL CENTER	100310898	3060496062	42.86
WESTCHESTER MEDICAL CENTER	100310898	3060702245	46.36
WESTCHESTER MEDICAL CENTER	100310898	3062239356	2.99
WESTCHESTER MEDICAL CENTER	100310898	3062514540	102.46
WESTCHESTER MEDICAL CENTER	100310898	3063044732	12.5
WESTCHESTER MEDICAL CENTER	100310898	3063353649	21.43
WESTCHESTER MEDICAL CENTER	100310898	3063633194	24.28
WESTCHESTER MEDICAL CENTER	100310898	3065169471	28.22
WESTCHESTER MEDICAL CENTER	100310898	3065334089	5.89
WESTCHESTER MEDICAL CENTER	100310898	3066047238	4.5
WESTCHESTER MEDICAL CENTER	100310898	3067417906	1.93
WESTCHESTER MEDICAL CENTER	100310898	3067783472	23.99
WESTCHESTER MEDICAL CENTER	100310898	3068140868	47.98
WESTCHESTER MEDICAL CENTER	100310898	3068957867	23.18
WESTCHESTER MEDICAL CENTER	100310899	0803009787	37.15
WESTCHESTER MEDICAL CENTER	100310899	0803063151	153.31
WESTCHESTER MEDICAL CENTER	100310899	0803112402	289.51
WESTCHESTER MEDICAL CENTER	100310899	0803160717	265.18
WESTCHESTER MEDICAL CENTER	100310899	3056220859	973.08
WESTCHESTER MEDICAL CENTER	100310899	3057040934	4.55
WESTCHESTER MEDICAL CENTER	100310899	3058159572	3780
WESTCHESTER MEDICAL CENTER	100310899	3058424082	1512
WESTCHESTER MEDICAL CENTER	100310899	3058580432	60.69
WESTCHESTER MEDICAL CENTER	100310899	3058712887	3528
WESTCHESTER MEDICAL CENTER	100310899	3058844766	9.1
WESTCHESTER MEDICAL CENTER	100310899	3060973954	5307.68
WESTCHESTER MEDICAL CENTER	100310899	3061871040	2681.33
WESTCHESTER MEDICAL CENTER	100310899	3061956065	43.44
WESTCHESTER MEDICAL CENTER	100310899	3064334379	42.86
WESTCHESTER MEDICAL CENTER	100310899	3066097353	28.22
WESTCHESTER MEDICAL CENTER	100310899	3067783107	914.88
WESTCHESTER MEDICAL CENTER	100310899	3067922203	8.01
WESTCHESTER MEDICAL CENTER	100278441	0802996280	5.77
WESTCHESTER MEDICAL CENTER	100278441	0803105171	5.04
WESTCHESTER MEDICAL CENTER	100278441	0803135202	6.23
WESTCHESTER MEDICAL CENTER	100278441	0803168898	6.23
WESTCHESTER MEDICAL CENTER	100278441	3061047446	601.64
WESTCHESTER MEDICAL CENTER	100278441	3062766821	18500
WESTCHESTER MEDICAL CENTER	100278441	3064718593	18500
WESTCHESTER MEDICAL CENTER	100278441	3067898088	501.88
WESTCHESTER MEDICAL CENTER	100278441	3068213279	18500
WESTCHESTER MEDICAL CENTER	100278441	3070332140	18500
WESTCHESTER MEDICAL CENTER	100215976	0802959949	30.94
WESTCHESTER MEDICAL CENTER	100215976	0802961002	30.94
WESTCHESTER MEDICAL CENTER	100215976	0802991853	39.78
WESTCHESTER MEDICAL CENTER	100215976	0802992755	30.94
WESTCHESTER MEDICAL CENTER	100215976	0803012024	61.88
WESTCHESTER MEDICAL CENTER	100215976	0803018729	61.88
WESTCHESTER MEDICAL CENTER	100215976	0803038853	61.88
WESTCHESTER MEDICAL CENTER	100215976	0803039733	61.88
WESTCHESTER MEDICAL CENTER	100215976	0803095907	8.55
WESTCHESTER MEDICAL CENTER	100215976	0803133645	29.92
WESTCHESTER MEDICAL CENTER	100215976	0803141640	66.98
WESTCHESTER MEDICAL CENTER	100215976	0803165267	62.35
WESTCHESTER MEDICAL CENTER	100215976	0803169287	62.35
WESTCHESTER MEDICAL CENTER	100215976	3059048411	9393.2
WESTCHESTER MEDICAL CENTER	100215976	3061468472	11732.25
WESTCHESTER MEDICAL CENTER	100215976	3063999175	8667.3
WESTCHESTER MEDICAL CENTER	100215976	3063999176	9393.2
WESTCHESTER MEDICAL CENTER	100215976	3068164410	9393.2
WESTCHESTER MEDICAL CENTER	100215976	3068312510	1000
WESTCHESTER MEDICAL CENTER	100277883	0802974075	87.83
WESTCHESTER MEDICAL CENTER	100277883	3063595184	19499.82
WESTCHESTER MEDICAL CENTER	100277883	3069027575	9393.2
WESTCHESTER MEDICAL CENTER	100277887	3063300214	39571.65
WESTCHESTER MEDICAL CENTER	100277893	0803135192	18.53
WESTCHESTER MEDICAL CENTER	100277893	0803154602	32.43
WESTCHESTER MEDICAL CENTER	100277893	3069890782	9393.2
WESTCHESTER MEDICAL CENTER	100277894	0802945507	7.25
WESTCHESTER MEDICAL CENTER	100277894	0802965323	7.25
WESTCHESTER MEDICAL CENTER	100277894	0802974077	9.58
WESTCHESTER MEDICAL CENTER	100277894	0802996253	16.58
WESTCHESTER MEDICAL CENTER	100277894	0803001057	17.08
WESTCHESTER MEDICAL CENTER	100277894	0803021570	17.75
WESTCHESTER MEDICAL CENTER	100277894	0803025439	17.75
WESTCHESTER MEDICAL CENTER	100277894	0803041984	11.77
WESTCHESTER MEDICAL CENTER	100277894	0803066860	5.82
WESTCHESTER MEDICAL CENTER	100277894	0803135193	8.51
WESTCHESTER MEDICAL CENTER	100277894	0803154603	7.16
WESTCHESTER MEDICAL CENTER	100277894	0803164871	9.12
WESTCHESTER MEDICAL CENTER	100277894	3058104796	1319.52
WESTCHESTER MEDICAL CENTER	100277894	3061198228	178.48
WESTCHESTER MEDICAL CENTER	100277894	3061741820	1427.84
WESTCHESTER MEDICAL CENTER	100277894	3061898538	178.48
WESTCHESTER MEDICAL CENTER	100277894	3062031598	178.48
WESTCHESTER MEDICAL CENTER	100277894	3065546713	892.4
WESTCHESTER MEDICAL CENTER	100277894	3065546850	892.4
WESTCHESTER MEDICAL CENTER	100277894	3068184488	178.48
WESTCHESTER MEDICAL CENTER	100277894	3068193146	178.48
WESTCHESTER MEDICAL CENTER	100277894	3068600906	1249.36
WHITMAN WALKER CLINIC 340B	100215329	0677735434	-90
WOMENS HEALTH FOR LIFE INC	100220459	0603882260	4088.31
WOMENS HEALTH FOR LIFE INC	100220459	3066178028	456.27
WOMENS HEALTH FOR LIFE INC	100271834	0803118621	12.04
WOMENS HEALTH FOR LIFE INC	100271834	0803135083	28.1
WOMENS HEALTH FOR LIFE INC	100271834	0803154491	31.79
WOMENS HEALTH FOR LIFE INC	100271834	0803164750	32.24
WOMENS HEALTH FOR LIFE INC	100271834	0803168774	33.37
WOMENS HEALTH FOR LIFE INC	100271834	3057841125	8139.54
WOMENS HEALTH FOR LIFE INC	100271834	3064851512	6418.07
WOMENS HEALTH FOR LIFE INC	100271834	3064851513	1068.12
WOMENS HEALTH FOR LIFE INC	100271834	3066126139	456.27
REG MED CTR OF CENTRAL AL	100289166	0802945702	79.75
REG MED CTR OF CENTRAL AL	100289166	0802965486	76.16
REG MED CTR OF CENTRAL AL	100289166	0802974279	66.93
REG MED CTR OF CENTRAL AL	100289166	0802980866	36.42
REG MED CTR OF CENTRAL AL	100289166	0802996412	20.52
REG MED CTR OF CENTRAL AL	100289166	0803021682	26.93
REG MED CTR OF CENTRAL AL	100289166	0803025559	30.78
REG MED CTR OF CENTRAL AL	100289166	0803042099	25.64
REG MED CTR OF CENTRAL AL	100289166	0803107256	43.08
REG MED CTR OF CENTRAL AL	100289166	0803115800	58.47
REG MED CTR OF CENTRAL AL	100289166	0803118835	155.4
REG MED CTR OF CENTRAL AL	100289166	0803136282	89.76
REG MED CTR OF CENTRAL AL	100289166	0803154694	112.83
REG MED CTR OF CENTRAL AL	100289166	0803164979	133.35
REG MED CTR OF CENTRAL AL	100289166	0803168998	35.9
REG MED CTR OF CENTRAL AL	100289166	3063882505	10400
REG MED CTR OF CENTRAL AL	100289166	3067142086	10400
REG MED CTR OF CENTRAL AL	100289166	3067589876	20800
REG MED CTR OF CENTRAL AL	100289166	3068588590	10400
REG MED CTR OF CENTRAL AL	100289166	3070100402	10400
NE MEDICAL GROUP OBGYN GREENWICH	100210531	0340922017	-4608
NE MEDICAL GROUP OBGYN GREENWICH	100210531	0677640608	-242.98
NE MEDICAL GROUP OBGYN GREENWICH	100210531	0803095637	14.11
NE MEDICAL GROUP OBGYN GREENWICH	100210531	0803100158	7.7
NE MEDICAL GROUP OBGYN GREENWICH	100210531	0803133400	14.11
NE MEDICAL GROUP OBGYN GREENWICH	100210531	0803141388	5.57
NE MEDICAL GROUP OBGYN GREENWICH	100210531	3065845799	4696.6
NE MEDICAL GROUP OBGYN GREENWICH	100210531	3067465637	4696.6
NE MEDICAL GROUP OBGYN GREENWICH	100210531	3069014009	1874
NE MEDICAL GROUP OBGYN GREENWICH	100210531	3069014510	1998.56
UMMS PHARMACY SERVICES	100269228	0803097455	120.93
UMMS PHARMACY SERVICES	100269228	0803105027	103.65
UMMS PHARMACY SERVICES	100269228	3067443510	18375
UMMS PHARMACY SERVICES	100269228	3069290364	36750
PHYSICIANS FOR WOMENS HEALTH LLC	100189629	0678001663	-1250
PHYSICIANS FOR WOMENS HEALTH LLC	100189629	0803071371	6.9
PHYSICIANS FOR WOMENS HEALTH LLC	100189629	3055501577	1000
KENT COUNTY HSP PHCY	100189704	0340923565	8453.88
KENT COUNTY HSP PHCY	100189704	0341210244	-8453.88
KENT COUNTY HSP PHCY	100189704	0341210245	3757.28
KENT COUNTY HSP PHCY	100189704	0678088229	34855.03
KENT COUNTY HSP PHCY	100189704	0803110601	29.18
KENT COUNTY HSP PHCY	100189704	0803112002	16.68
KENT COUNTY HSP PHCY	100189704	0803130357	29.18
KENT COUNTY HSP PHCY	100189704	0803147331	29.18
KENT COUNTY HSP PHCY	100189704	0803152381	14.82
KENT COUNTY HSP PHCY	100189704	0803163243	25.01
KENT COUNTY HSP PHCY	100189704	1600383022	793.96
KENT COUNTY HSP PHCY	100189704	3064978444	999.28
KENT COUNTY HSP PHCY	100189704	3070034324	18786.4
KENT COUNTY HSP PHCY	100190150	0803110622	53.34
KENT COUNTY HSP PHCY	100190150	0803130378	124.46
KENT COUNTY HSP PHCY	100190150	0803147353	124.46
KENT COUNTY HSP PHCY	100190150	0803152401	106.68
KENT COUNTY HSP PHCY	100190150	0803163268	124.46
